Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2014-09-17;06:14:46;13.80;144.44;140; ;Mw;6.7;GUAM REGION;2014-09-17 07:40;400236;
2014-09-10;02:46:07;-0.10;125.20;30;f;Mw;6.3;MOLUCCA SEA;2014-09-10 06:41;399238;
2014-09-06;19:23:00;18.80;-107.07;20; ;Mw;6.0;OFF COAST OF JALISCO, MEXICO;2014-09-06 21:18;398778;
2014-09-06;06:53:13;-26.60;-114.60;10;f;Mw;6.1;EASTER ISLAND REGION;2014-09-06 21:45;398677;
2014-09-04;05:33:45;-21.40;-173.28;4; ;Mw;6.0;TONGA;2014-09-04 07:12;398323;
2014-08-24;23:21:44;-14.72;-73.55;90;f;Mw;6.9;CENTRAL PERU;2014-08-25 06:53;396736;
2014-08-24;10:20:44;38.21;-122.32;11; ;Mw;6.1;SAN FRANCISCO BAY AREA, CALIF.;2014-08-24 13:20;396639;
2014-08-23;22:32:22;-32.64;-71.34;30; ;Mw;6.4;VALPARAISO, CHILE;2014-08-24 14:17;396547;
2014-08-18;02:32:05;32.58;47.62;10;f;Mw;6.2;IRAN-IRAQ BORDER REGION;2014-08-18 08:34;395244;
2014-08-10;03:43:16;41.25;142.27;30; ;mb;6.0;HOKKAIDO, JAPAN REGION;2014-08-10 04:07;394448;
2014-08-06;11:45:24;-7.31;128.10;10; ;Mw;6.2;KEPULAUAN BARAT DAYA, INDONESIA;2014-08-06 11:56;394082;
2014-08-03;08:30:14;27.26;103.50;10; ;Mw;6.1;SICHUAN-YUNNAN-GUIZHOU RG, CHINA;2014-08-03 11:59;393667;
2014-08-03;00:26:42;1.05;146.30;10; ;mb;6.1;FED. STATES OF MICRONESIA REGION;2014-08-03 07:06;393606;
2014-08-03;00:22:03;0.85;146.17;10; ;Mw;6.8;FED. STATES OF MICRONESIA REGION;2014-08-18 08:14;393604;
2014-07-29;10:46:15;17.82;-95.53;89; ;Mw;6.3;VERACRUZ, MEXICO;2014-07-30 11:20;393003;
2014-07-27;01:28:38;23.84;-45.59;10; ;Mw;6.1;NORTHERN MID-ATLANTIC RIDGE;2014-08-18 08:05;392722;
2014-07-21;14:54:41;-19.83;-178.47;620;f;Mw;6.9;FIJI REGION;2014-07-22 06:28;391988;
2014-07-20;18:32:47;44.66;148.80;60; ;Mw;6.2;KURIL ISLANDS;2014-07-21 06:30;391886;
2014-07-19;14:14:02;11.61;57.78;10;f;Mw;6.0;OWEN FRACTURE ZONE REGION;2014-07-19 17:41;391719;
2014-07-19;12:27:10;-15.81;-174.49;220; ;Mw;6.2;TONGA;2014-07-21 06:29;391697;
2014-07-17;11:49:35;60.32;-140.47;10;f;Mw;6.0;SOUTHERN YUKON TERRITORY, CANADA;2014-07-17 12:51;391402;
2014-07-14;08:00:01;5.75;126.57;40; ;Mw;6.3;MINDANAO, PHILIPPINES;2014-07-14 09:24;390908;
2014-07-11;19:21:59;37.06;142.54;10;f;Mw;6.5;OFF EAST COAST OF HONSHU, JAPAN;2014-07-15 06:19;390445;
2014-07-08;12:56:27;-17.66;168.40;118; ;Mw;6.2;VANUATU;2014-07-08 14:22;389846;
2014-07-07;11:23:58;14.88;-92.30;91; ;Mw;6.9;CHIAPAS, MEXICO;2014-07-08 06:41;389631;
2014-07-05;09:39:31;2.03;97.08;40; ;Mw;6.0;NORTHERN SUMATRA, INDONESIA;2014-07-05 17:28;389260;
2014-07-04;15:00:29;-6.26;152.85;30; ;Mw;6.6;NEW BRITAIN REGION, P.N.G.;2014-07-05 06:15;389111;
2014-07-03;19:50:02;-30.56;-176.36;2; ;Mw;6.3;KERMADEC ISLANDS REGION;2014-07-04 07:08;388969;
2014-07-02;05:53:29;-62.34;155.07;10;f;Mw;6.1;BALLENY ISLANDS REGION;2014-07-02 10:33;388678;
2014-06-30;19:55:33;28.39;138.90;523; ;Mw;6.2;BONIN ISLANDS, JAPAN REGION;2014-07-01 07:03;388427;
2014-06-29;17:15:10;-15.05;-175.50;10; ;Mw;6.6;TONGA;2014-06-30 07:21;388151;
2014-06-29;15:52:25;-14.97;-175.41;10; ;Mw;6.4;SAMOA ISLANDS REGION;2014-06-30 07:20;388137;
2014-06-29;07:52:55;-55.59;-28.64;10;f;Mw;6.9;SOUTH SANDWICH ISLANDS REGION;2014-06-30 07:19;388073;
2014-06-29;05:56:30;24.39;142.64;34; ;Mw;6.2;VOLCANO ISLANDS, JAPAN REGION;2014-06-29 07:30;388048;
2014-06-24;03:15:40;52.26;176.87;30;f;Mw;6.6;RAT ISLANDS, ALEUTIAN ISLANDS;2014-06-24 06:47;387115;
2014-06-23;21:11:40;52.01;178.48;100; ;mb;6.0;RAT ISLANDS, ALEUTIAN ISLANDS;2014-06-23 21:28;386950;
2014-06-23;20:53:09;51.85;178.76;106; ;Mw;7.9;RAT ISLANDS, ALEUTIAN ISLANDS;2014-06-24 06:38;386945;
2014-06-23;20:06:20;-30.03;-177.48;20; ;Mw;6.5;KERMADEC ISLANDS, NEW ZEALAND;2014-06-24 06:34;386914;
2014-06-23;19:21:50;-30.00;-177.33;30;f;mb;6.3;KERMADEC ISLANDS, NEW ZEALAND;2014-06-24 06:31;386900;
2014-06-23;19:19:18;-30.10;-177.62;26; ;Mw;6.8;KERMADEC ISLANDS, NEW ZEALAND;2014-06-24 06:32;386891;
2014-06-19;10:17:59;-13.56;166.86;60; ;Mw;6.4;VANUATU;2014-06-19 10:40;386075;
2014-06-14;11:11:01;-10.02;91.02;10; ;Mw;6.5;SOUTH INDIAN OCEAN;2014-06-15 07:34;385236;
2014-05-31;11:53:48;18.88;-107.57;10; ;Mw;6.2;OFF COAST OF JALISCO, MEXICO;2014-05-31 17:24;382360;
2014-05-24;09:25:02;40.29;25.40;27;f;Mw;6.9;AEGEAN SEA;2014-05-24 10:47;379935;
2014-05-21;16:21:53;18.26;88.09;34; ;Mw;6.0;BAY OF BENGAL;2014-05-22 06:29;379475;
2014-05-18;01:02:28;4.31;92.73;2; ;Mw;6.0;OFF W COAST OF NORTHERN SUMATRA;2014-05-18 07:32;378800;
2014-05-15;10:16:43;9.41;122.14;20;f;Mw;6.2;NEGROS, PHILIPPINES;2014-05-15 12:36;378290;
2014-05-15;08:16:36;6.37;144.87;10;f;Mw;6.3;STATE OF YAP, MICRONESIA;2014-05-15 09:39;378259;
2014-05-14;20:56:12;6.45;144.94;3; ;Mw;6.1;STATE OF YAP, MICRONESIA;2014-05-15 07:10;378212;
2014-05-13;06:35:24;7.18;-82.37;10;f;Mw;6.5;SOUTH OF PANAMA;2014-05-13 08:56;377871;
2014-05-12;18:38:37;-49.88;-114.75;10;f;Mw;6.4;SOUTHERN EAST PACIFIC RISE;2014-05-13 07:07;377775;
2014-05-10;07:36:01;17.28;-100.73;20;f;Mw;6.1;GUERRERO, MEXICO;2014-05-10 09:17;377328;
2014-05-08;17:00:17;17.33;-100.75;30; ;Mw;6.4;GUERRERO, MEXICO;2014-05-08 18:11;377032;
2014-05-07;04:20:35;-6.93;154.87;10; ;Mw;6.0;BOUGAINVILLE REGION, P.N.G.;2014-05-07 06:31;376803;
2014-05-06;20:52:31;-36.28;-96.89;10;f;Mw;6.2;WEST CHILE RISE;2014-05-07 06:29;376748;
2014-05-05;11:08:45;19.68;99.78;10;f;Mw;6.2;THAILAND;2014-05-06 07:15;376447;
2014-05-04;20:18:24;34.84;139.36;152; ;Mw;6.0;NEAR S. COAST OF HONSHU, JAPAN;2014-05-05 07:11;376313;
2014-05-04;09:25:14;-25.86;178.23;616; ;Mw;6.3;SOUTH OF FIJI ISLANDS;2014-05-04 13:34;376222;
2014-05-04;09:15:53;-24.81;179.12;539; ;Mw;6.6;SOUTH OF FIJI ISLANDS;2014-05-05 07:26;376219;
2014-05-01;06:36:37;-21.46;170.37;123; ;Mw;6.6;SOUTHEAST OF LOYALTY ISLANDS;2014-05-05 07:29;375608;
2014-04-26;06:02:15;-20.84;-174.56;2; ;Mw;6.4;TONGA;2014-04-26 06:30;374719;
2014-04-24;03:10:12;49.78;-127.49;10; ;Mw;6.5;VANCOUVER ISLAND, CANADA REGION;2014-04-24 04:45;374306;
2014-04-20;00:15:58;-7.14;155.30;20;f;Mw;6.1;SOLOMON ISLANDS;2014-04-20 08:59;373488;
2014-04-19;13:28:00;-6.77;154.96;30; ;Mw;7.5;BOUGAINVILLE REGION, P.N.G.;2014-04-19 13:53;373317;
2014-04-19;01:04:01;-6.64;155.09;10; ;Mw;6.6;BOUGAINVILLE REGION, P.N.G.;2014-04-19 14:47;373228;
2014-04-18;14:27:26;17.46;-100.87;26; ;Mw;7.2;GUERRERO, MEXICO;2014-04-18 18:12;373103;
2014-04-18;04:13:12;-11.13;164.80;10; ;Mw;6.1;SANTA CRUZ ISLANDS REGION;2014-04-18 06:43;373024;
2014-04-17;15:06:50;-62.79;155.92;10; ;Mw;6.2;BALLENY ISLANDS REGION;2014-04-18 06:21;372908;
2014-04-15;03:57:02;-53.72;8.68;10;f;Mw;6.8;BOUVET ISLAND REGION;2014-04-15 07:28;372359;
2014-04-13;13:25:05;-11.11;162.10;50; ;Mw;6.6;SOLOMON ISLANDS;2014-04-17 13:56;371965;
2014-04-13;12:36:18;-11.41;162.01;30;f;Mw;7.4;SOLOMON ISLANDS;2014-04-15 07:16;371943;
2014-04-12;20:24:48;-11.31;162.23;40; ;mb;6.0;SOLOMON ISLANDS;2014-04-15 07:21;371681;
2014-04-12;20:14:37;-11.26;162.26;10; ;Mw;7.6;SOLOMON ISLANDS;2014-04-15 06:45;371677;
2014-04-12;05:24:28;-7.16;155.35;60; ;Mw;6.1;SOLOMON ISLANDS;2014-04-12 07:54;371571;
2014-04-11;20:29:15;11.72;-85.98;151; ;Mw;6.6;NICARAGUA;2014-04-15 06:44;371470;
2014-04-11;08:16:49;-6.83;155.08;40;f;Mw;6.5;BOUGAINVILLE REGION, P.N.G.;2014-04-11 09:23;371344;
2014-04-11;07:07:23;-6.62;155.11;60; ;Mw;7.2;BOUGAINVILLE REGION, P.N.G.;2014-04-11 07:26;371314;
2014-04-11;00:01:44;-20.75;-70.60;10; ;Mw;6.1;OFFSHORE TARAPACA, CHILE;2014-04-11 07:08;371213;
2014-04-10;23:27:46;12.54;-86.36;10;f;Mw;6.1;NICARAGUA;2014-04-11 03:47;371198;
2014-04-04;11:40:34;-10.49;161.60;73; ;Mw;6.0;SOLOMON ISLANDS;2014-04-04 14:01;369756;
2014-04-04;01:37:50;-20.61;-70.62;10; ;Mw;6.2;OFFSHORE TARAPACA, CHILE;2014-04-04 07:04;369647;
2014-04-03;05:26:15;-20.84;-70.54;20;f;Mw;6.3;OFFSHORE TARAPACA, CHILE;2014-04-03 08:18;369397;
2014-04-03;02:43:18;-20.43;-70.30;40; ;Mw;7.6;OFFSHORE TARAPACA, CHILE;2014-04-03 08:11;369344;
2014-04-03;01:58:29;-20.28;-70.51;10; ;Mw;6.5;OFFSHORE TARAPACA, CHILE;2014-04-03 07:54;369328;
2014-04-02;16:13:28;7.96;-82.37;30;f;Mw;6.0;SOUTH OF PANAMA;2014-04-03 07:13;369190;
2014-04-01;23:57:59;-19.51;-70.31;10;f;mb;6.0;OFFSHORE TARAPACA, CHILE;2014-04-02 07:17;369032;
2014-04-01;23:49:27;-20.03;-70.28;16; ;M ;6.5;OFFSHORE TARAPACA, CHILE;2014-04-15 18:50;372505;
2014-04-01;23:46:47;-19.68;-70.85;20;f;Mw;8.1;OFFSHORE TARAPACA, CHILE;2014-04-03 08:13;368890;
2014-03-27;03:49:47;-12.04;166.57;125; ;Mw;6.0;SANTA CRUZ ISLANDS;2014-03-27 07:19;367715;
2014-03-26;03:29:35;-26.17;179.42;479; ;Mw;6.3;SOUTH OF FIJI ISLANDS;2014-03-26 07:53;367509;
2014-03-23;18:20:04;-19.90;-70.90;30;f;Mw;6.3;OFFSHORE TARAPACA, CHILE;2014-03-23 21:37;367020;
2014-03-22;12:59:58;-19.81;-70.92;12; ;Mw;6.2;OFFSHORE TARAPACA, CHILE;2014-03-23 00:46;366752;
2014-03-21;13:41:08;7.69;94.20;10; ;Mw;6.4;NICOBAR ISLANDS, INDIA REGION;2014-03-27 07:43;366496;
2014-03-17;05:11:33;-19.99;-70.88;5; ;Mw;6.2;OFFSHORE TARAPACA, CHILE;2014-03-17 07:33;365480;
2014-03-16;21:16:29;-19.86;-70.58;10; ;Mw;6.7;OFFSHORE TARAPACA, CHILE;2014-03-16 23:18;365393;
2014-03-15;23:51:34;-5.64;-81.07;33; ;Mw;6.4;NEAR COAST OF NORTHERN PERU;2014-03-16 07:59;365213;
2014-03-15;08:59:19;-14.09;-76.38;5;f;Mw;6.2;NEAR COAST OF CENTRAL PERU;2014-03-15 12:54;365075;
2014-03-13;17:06:50;33.73;131.67;73; ;Mw;6.3;KYUSHU, JAPAN;2014-03-13 18:01;364704;
2014-03-11;22:03:11;-3.17;148.51;10;f;Mw;6.1;BISMARCK SEA;2014-03-12 07:08;364356;
2014-03-11;02:44:06;-60.81;-20.02;10; ;Mw;6.4;EAST OF SOUTH SANDWICH ISLANDS;2014-03-11 09:24;364202;
2014-03-10;05:18:13;40.73;-124.97;7;f;Mw;6.9;OFFSHORE NORTHERN CALIFORNIA;2014-03-10 09:09;363980;
2014-03-05;09:56:59;-14.76;169.80;648; ;Mw;6.3;VANUATU;2014-03-05 10:27;363174;
2014-03-02;20:11:22;27.47;127.32;110; ;Mw;6.5;RYUKYU ISLANDS, JAPAN;2014-03-03 09:24;362794;
2014-03-02;09:37:55;12.59;-87.63;73; ;Mw;6.2;NEAR COAST OF NICARAGUA;2014-03-02 11:52;362708;
2014-02-26;21:13:39;53.70;-171.86;234; ;Mw;6.1;FOX ISLANDS, ALEUTIAN ISLANDS;2014-02-27 07:57;362054;
2014-02-18;09:27:13;14.71;-59.02;15;f;Mw;6.5;EAST OF MARTINIQUE, WINDWARD IS.;2014-02-18 10:27;360459;
2014-02-12;09:19:49;36.01;82.67;10; ;Mw;6.9;SOUTHERN XINJIANG, CHINA;2014-02-12 09:41;359241;
2014-02-07;08:40:13;-15.03;167.34;117; ;Mw;6.5;VANUATU;2014-02-07 09:55;358320;
2014-02-03;03:08:45;38.26;20.32;2; ;Mw;6.0;GREECE;2014-02-03 07:30;357329;
2014-02-02;09:26:33;-32.93;-177.80;10; ;Mw;6.5;SOUTH OF KERMADEC ISLANDS;2014-02-02 19:40;357162;
2014-02-01;03:58:44;-56.87;-27.36;137; ;mb;6.1;SOUTH SANDWICH ISLANDS REGION;2014-02-01 07:48;356883;
2014-01-26;13:55:43;38.19;20.41;18; ;Mw;6.1;GREECE;2014-01-27 08:41;355461;
2014-01-25;05:14:22;-8.04;109.30;95; ;Mw;6.1;JAVA, INDONESIA;2014-01-25 08:06;355308;
2014-01-21;01:29:13;-15.46;-174.86;11; ;Mw;6.0;TONGA;2014-01-21 02:22;354474;
2014-01-20;02:52:45;-40.63;175.78;28;f;Mw;6.2;NORTH ISLAND OF NEW ZEALAND;2014-01-20 07:56;354258;
2014-01-13;04:01:03;18.97;-66.92;20; ;Mw;6.4;PUERTO RICO REGION;2014-01-13 08:08;352639;
2014-01-01;16:03:31;-13.86;167.26;200; ;Mw;6.6;VANUATU;2014-01-01 16:20;350737;
2013-12-17;23:38:07;20.79;146.77;10; ;Mw;6.3;MARIANA ISLANDS REGION;2013-12-18 07:36;348522;
2013-12-08;17:24:54;44.50;149.17;25;f;Mw;6.1;KURIL ISLANDS;2013-12-09 07:41;347269;
2013-12-01;06:29:59;2.09;96.87;20; ;Mw;6.0;SIMEULUE, INDONESIA;2013-12-02 09:00;346258;
2013-12-01;01:24:14;-7.00;128.46;10; ;Mw;6.5;KEPULAUAN BARAT DAYA, INDONESIA;2013-12-01 08:00;346223;
2013-11-25;07:21:19;-53.95;-54.14;10; ;Mw;6.0;SOUTH ATLANTIC OCEAN;2013-11-26 08:21;345403;
2013-11-25;06:27:08;-54.08;-55.08;2; ;Mw;6.9;FALKLAND ISLANDS REGION;2013-11-25 08:20;345391;
2013-11-23;07:48:32;-17.15;-176.51;368; ;Mw;6.5;FIJI REGION;2013-11-23 08:37;345017;
2013-11-19;17:00:43;18.56;145.23;498; ;Mw;6.0;PAGAN REG., N. MARIANA ISLANDS;2013-11-20 07:33;344461;
2013-11-19;15:16:48;8.89;138.57;10; ;Mw;6.0;STATE OF YAP, MICRONESIA;2013-11-20 07:31;344450;
2013-11-19;13:32:55;2.71;128.43;66; ;Mw;6.1;HALMAHERA, INDONESIA;2013-11-19 15:45;344432;
2013-11-17;09:04:55;-60.36;-46.43;10;f;Mw;7.7;SCOTIA SEA;2013-11-18 08:36;344077;
2013-11-16;03:34:34;-60.28;-47.19;30; ;Mw;6.9;SCOTIA SEA;2013-11-16 10:21;343917;
2013-11-13;23:45:48;-60.31;-47.20;10;f;Mw;6.1;SCOTIA SEA;2013-11-14 07:04;343606;
2013-11-12;07:03:51;54.81;162.09;50;f;Mw;6.4;NEAR EAST COAST OF KAMCHATKA;2013-11-18 08:32;343335;
2013-11-02;18:53:45;-19.21;-172.59;2; ;Mw;6.2;TONGA REGION;2013-11-02 23:19;342046;
2013-11-02;15:52:47;-23.60;-112.63;10; ;Mw;6.0;EASTER ISLAND REGION;2013-11-02 23:25;342032;
2013-10-31;23:03:57;-30.29;-71.57;10; ;Mw;6.5;COQUIMBO, CHILE;2013-11-01 21:14;341817;
2013-10-31;12:02:08;23.57;121.47;10; ;Mw;6.3;TAIWAN;2013-10-31 16:24;341739;
2013-10-30;02:51:50;-35.32;-73.02;20; ;Mw;6.3;OFFSHORE MAULE, CHILE;2013-10-30 15:15;341487;
2013-10-25;17:10:17;37.22;144.69;10;f;Mw;7.1;OFF EAST COAST OF HONSHU, JAPAN;2013-10-26 11:31;340852;
2013-10-24;19:25:11;-58.24;-12.92;20; ;Mw;6.7;EAST OF SOUTH SANDWICH ISLANDS;2013-10-25 06:58;340680;
2013-10-19;17:54:58;26.37;-110.17;10; ;Mw;6.5;GULF OF CALIFORNIA;2013-10-19 19:39;339867;
2013-10-16;10:31:01;-6.45;154.99;50;f;Mw;6.8;BOUGAINVILLE REGION, P.N.G.;2013-10-16 11:43;339395;
2013-10-15;00:12:33;9.92;124.10;15;f;Mw;7.1;BOHOL, PHILIPPINES;2013-10-15 11:21;339139;
2013-10-12;13:11:54;35.56;23.31;47; ;Mw;6.4;CRETE, GREECE;2013-10-12 13:39;338758;
2013-10-12;02:10:29;10.86;-62.37;75; ;Mw;6.0;OFFSHORE SUCRE, VENEZUELA;2013-10-12 13:25;338690;
2013-10-11;21:24:57;-30.79;-178.39;132; ;Mw;6.2;KERMADEC ISLANDS, NEW ZEALAND;2013-10-12 07:11;338664;
2013-10-06;21:33:19;-36.54;-97.56;10; ;Mw;6.2;WEST CHILE RISE;2013-10-07 07:17;337827;
2013-10-06;16:38:12;12.31;141.66;127; ;Mw;6.0;MARIANA ISLANDS REGION;2013-10-06 19:39;337785;
2013-10-04;17:26:15;-38.64;78.51;10;f;Mw;6.4;MID-INDIAN RIDGE;2013-10-05 11:09;337544;
2013-10-01;03:38:21;53.17;152.88;570; ;Mw;6.7;SEA OF OKHOTSK;2013-10-01 06:24;336968;
2013-09-30;05:55:55;-30.92;-178.26;40;f;Mw;6.4;KERMADEC ISLANDS, NEW ZEALAND;2013-09-30 06:55;336740;
2013-09-28;07:34:06;27.24;65.56;10;f;Mw;6.8;PAKISTAN;2013-09-30 06:41;336367;
2013-09-25;16:42:43;-15.91;-74.63;40; ;Mw;7.0;NEAR COAST OF SOUTHERN PERU;2013-09-25 17:25;335905;
2013-09-25;06:51:23;-50.03;-113.77;10;f;Mw;6.0;SOUTHERN EAST PACIFIC RISE;2013-09-25 08:11;335817;
2013-09-24;11:29:49;27.07;65.56;20;f;Mw;7.7;PAKISTAN;2013-09-24 12:22;335667;
2013-09-21;01:39:15;-7.36;119.98;551; ;Mw;6.1;FLORES SEA;2013-09-21 14:55;335178;
2013-09-15;16:21:39;51.69;-174.74;30; ;Mw;6.2;ANDREANOF ISLANDS, ALEUTIAN IS.;2013-09-15 18:02;334342;
2013-09-14;15:42:44;51.61;-174.75;10; ;Mw;6.0;ANDREANOF ISLANDS, ALEUTIAN IS.;2013-09-15 09:09;334220;
2013-09-11;12:44:14;-4.62;-104.92;13; ;Mw;6.1;CENTRAL EAST PACIFIC RISE;2013-09-11 14:24;333847;
2013-09-07;00:13:30;14.77;-92.01;67;f;Mw;6.5;GUATEMALA;2013-09-07 08:35;333266;
2013-09-04;02:32:29;51.63;-174.77;10; ;Mw;6.4;ANDREANOF ISLANDS, ALEUTIAN IS.;2013-09-04 07:29;332841;
2013-09-04;00:23:12;51.27;-130.00;10; ;Mw;6.0;QUEEN CHARLOTTE ISLANDS REGION;2013-09-04 07:28;332821;
2013-09-04;00:18:25;30.04;138.80;419; ;Mw;6.5;IZU ISLANDS, JAPAN REGION;2013-09-04 07:27;332820;
2013-09-03;20:19:07;51.13;-130.36;2; ;Mw;6.1;QUEEN CHARLOTTE ISLANDS REGION;2013-09-04 07:13;332793;
2013-09-01;19:50:40;-29.02;-176.33;10; ;Mw;6.1;KERMADEC ISLANDS REGION;2013-09-02 01:41;332474;
2013-09-01;11:52:32;-7.69;128.34;138; ;Mw;6.5;KEPULAUAN BARAT DAYA, INDONESIA;2013-09-01 15:48;332428;
2013-08-30;16:25:00;51.79;-175.24;10; ;Mw;7.0;ANDREANOF ISLANDS, ALEUTIAN IS.;2013-08-31 07:10;332179;
2013-08-28;02:54:41;-27.89;179.79;492; ;Mw;6.3;KERMADEC ISLANDS REGION;2013-08-28 06:58;331824;
2013-08-21;12:38:32;17.06;-99.34;30;f;Mw;6.2;GUERRERO, MEXICO;2013-08-21 13:05;330963;
2013-08-17;16:32:31;-34.92;54.00;10; ;Mw;6.1;SOUTHWEST INDIAN RIDGE;2013-08-17 20:36;330425;
2013-08-16;02:31:07;-41.72;174.13;2; ;Mw;6.5;COOK STRAIT, NEW ZEALAND;2013-08-16 09:29;330161;
2013-08-13;15:43:14;5.78;-78.23;2; ;Mw;6.6;SOUTH OF PANAMA;2013-08-14 07:47;329811;
2013-08-12;09:49:32;-5.43;-81.97;10; ;Mw;6.2;NEAR COAST OF NORTHERN PERU;2013-08-12 14:42;329652;
2013-08-12;04:16:48;-30.66;-179.58;348; ;Mw;6.1;KERMADEC ISLANDS REGION;2013-08-12 07:19;329615;
2013-08-12;00:53:44;-7.30;129.94;110; ;Mw;6.1;KEPULAUAN BABAR, INDONESIA;2013-08-12 07:25;329576;
2013-08-01;20:01:44;-15.30;-173.55;30;f;Mw;6.0;TONGA;2013-08-02 06:51;328298;
2013-07-26;21:33:04;-58.17;-24.22;60; ;Mw;6.3;SOUTH SANDWICH ISLANDS REGION;2013-07-27 09:00;327531;
2013-07-26;07:07:17;-15.38;167.66;132; ;Mw;6.1;VANUATU;2013-07-26 08:52;327431;
2013-07-24;03:32:35;-23.23;-177.07;170; ;Mw;6.0;SOUTH OF FIJI ISLANDS;2013-07-24 07:25;327157;
2013-07-22;07:01:42;-46.16;34.85;2; ;Mw;6.3;PRINCE EDWARD ISLANDS REGION;2013-07-22 08:47;326941;
2013-07-21;23:45:57;34.55;104.25;10; ;Mw;6.0;GANSU, CHINA;2013-07-22 06:34;326900;
2013-07-21;05:09:30;-41.74;174.52;10; ;Mw;6.5;COOK STRAIT, NEW ZEALAND;2013-07-22 06:35;326804;
2013-07-17;02:37:43;-15.64;-71.81;10; ;Mw;6.0;SOUTHERN PERU;2013-07-17 05:28;326283;
2013-07-15;14:03:41;-60.94;-25.11;24; ;Mw;7.3;SOUTH SANDWICH ISLANDS REGION;2013-07-15 15:08;326111;
2013-07-07;20:30:09;-6.05;149.79;80; ;Mw;6.6;NEW BRITAIN REGION, P.N.G.;2013-07-08 06:46;325018;
2013-07-07;18:35:31;-3.91;153.92;388; ;Mw;7.3;NEW IRELAND REGION, P.N.G.;2013-07-08 06:40;324993;
2013-07-06;05:05:08;-3.26;100.53;30; ;Mw;6.0;KEP. MENTAWAI REGION, INDONESIA;2013-07-06 10:23;324839;
2013-07-04;17:16:00;-7.00;155.68;68; ;Mw;6.0;SOLOMON ISLANDS;2013-07-05 06:47;324658;
2013-07-02;07:37:03;4.72;96.57;10; ;Mw;6.1;NORTHERN SUMATRA, INDONESIA;2013-07-02 08:28;324274;
2013-06-24;22:04:13;10.74;-42.60;10;f;Mw;6.5;NORTHERN MID-ATLANTIC RIDGE;2013-06-25 06:41;323300;
2013-06-16;05:19:02;18.36;-99.02;56; ;mb;6.1;PUEBLA, MEXICO;2013-06-16 08:34;321884;
2013-06-15;17:34:28;11.52;-87.20;52; ;Mw;6.5;NEAR COAST OF NICARAGUA;2013-06-15 17:58;321797;
2013-06-15;16:10:59;34.23;25.00;10; ;Mw;6.2;CRETE, GREECE;2013-06-17 07:31;321766;
2013-06-15;11:20:37;-34.01;179.43;211; ;mb;6.1;SOUTH OF KERMADEC ISLANDS;2013-06-15 14:01;321742;
2013-06-13;16:47:23;-9.96;107.27;3; ;Mw;6.7;SOUTH OF JAVA, INDONESIA;2013-06-14 07:01;321521;
2013-06-05;04:47:28;-11.36;166.29;60;f;Mw;6.1;SANTA CRUZ ISLANDS;2013-06-05 06:39;320361;
2013-06-02;05:43:04;23.79;121.08;20; ;Mw;6.2;TAIWAN;2013-06-02 09:32;319999;
2013-05-24;14:56:31;52.26;151.54;628; ;Mw;6.7;SEA OF OKHOTSK;2013-05-24 18:53;318789;
2013-05-24;11:10:48;-24.32;-175.02;2; ;Mw;6.0;SOUTH OF TONGA;2013-05-24 14:19;318765;
2013-05-24;05:44:48;54.91;153.34;598; ;Mw;8.3;SEA OF OKHOTSK;2013-05-24 07:03;318696;
2013-05-23;21:07:45;-20.53;-175.83;137; ;Mw;6.3;TONGA;2013-05-24 07:06;318624;
2013-05-23;17:19:02;-23.04;-177.08;155; ;Mw;7.4;SOUTH OF FIJI ISLANDS;2013-05-24 07:09;318600;
2013-05-21;05:43:21;52.34;160.01;30; ;Mw;6.1;OFF EAST COAST OF KAMCHATKA;2013-05-21 08:01;318206;
2013-05-21;01:55:04;52.44;160.48;10; ;Mw;6.0;OFF EAST COAST OF KAMCHATKA;2013-05-21 07:57;318152;
2013-05-20;09:49:04;-44.92;-80.60;10;f;Mw;6.4;OFF COAST OF AISEN, CHILE;2013-05-21 07:56;318053;
2013-05-18;05:48:01;37.79;141.51;52; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2013-05-18 09:56;317602;
2013-05-14;00:32:26;18.82;145.26;605; ;Mw;6.8;PAGAN REG., N. MARIANA ISLANDS;2013-05-14 06:39;316823;
2013-05-11;20:46:56;-17.94;-175.12;200; ;Mw;6.4;TONGA;2013-05-11 21:46;316497;
2013-05-11;02:08:14;26.79;57.85;30; ;Mw;6.2;SOUTHERN IRAN;2013-05-11 02:31;316362;
2013-04-26;06:53:29;-28.69;-178.78;350; ;Mw;6.2;KERMADEC ISLANDS REGION;2013-04-26 09:20;314281;
2013-04-23;23:14:41;-3.78;152.19;10; ;Mw;6.5;NEW IRELAND REGION, P.N.G.;2013-04-24 06:11;313916;
2013-04-22;01:16:38;18.23;-102.05;70;f;Mw;6.1;MICHOACAN, MEXICO;2013-04-22 07:22;313667;
2013-04-21;03:22:17;29.96;138.96;435; ;Mw;6.2;IZU ISLANDS, JAPAN REGION;2013-04-21 03:45;313504;
2013-04-20;13:12:52;50.12;157.13;30; ;Mw;6.1;KURIL ISLANDS;2013-04-22 11:20;313397;
2013-04-20;00:02:48;30.33;102.99;20;f;Mw;6.6;WESTERN SICHUAN, CHINA;2013-04-20 08:32;313375;
